Date,Open,High,Low,Close,Volume,return_1d,log_return_1d,sma_5,close_sma_ratio_5,sma_10,close_sma_ratio_10,sma_20,close_sma_ratio_20,sma_50,close_sma_ratio_50,ema_12,ema_26,rsi_14,macd,macd_signal,macd_hist,bb_mid_20,bb_upper_20,bb_lower_20,bbp_20,momentum_5,momentum_10,momentum_20,volatility_5,volatility_10,volatility_20,volume_sma_5,volume_ratio_5,volume_sma_20,volume_ratio_20
2005-03-30,116.77999877929688,118.1999969482422,116.7699966430664,118.18000030517578,62002100,0.014159457162648215,0.014060148390093815,117.23199920654297,1.0080865387014564,117.81800003051758,1.0030725379361765,119.6150001525879,0.9880031781500519,119.41279998779297,0.9896761512773906,118.21813246692159,119.05664962838375,35.206758537775215,-0.838517161462164,-0.5274536092391526,-0.3110635522230114,119.6150001525879,123.73971743366397,115.49028287151182,0.32604870229581573,0.0109495189271962,-0.016314292445730905,-0.025158813555236748,0.007495156349167698,0.007173015113099662,0.0069304770297069235,60535540.0,1.0242264296312547,60933950.0,1.0175296365983166
2005-03-31,118.19000244140624,118.45999908447266,117.87000274658205,117.95999908447266,64575400,-0.0018615774254104878,-0.001863312314086627,117.4239990234375,1.0045646551428398,117.70199966430664,1.0021919714270093,119.45450019836426,0.9874889509276766,119.38259994506836,0.9880836833738729,118.17841963885252,118.9754162547607,32.515978637671736,-0.7969966159081849,-0.5813622105729591,-0.21563440533522582,119.45450019836426,123.57425862460614,115.33474177212237,0.31861787036201167,0.008205120380108122,-0.009738109766310177,-0.026491698712390988,0.007712593775141905,0.0067621652180201355,0.006929373362537182,59287160.0,1.089197053797146,60951395.0,1.0594572937994282
2005-04-01,118.62999725341795,118.98999786376952,116.91000366210938,117.43000030517578,95255300,-0.004493038177436182,-0.004503162209959499,117.48199920654297,0.9995573883512506,117.50899963378906,0.9993277167803362,119.26500015258789,0.9846140959622319,119.3667999267578,0.9837743859869711,118.06327820290225,118.8609409992359,33.66444605565759,-0.7976627963336398,-0.6246223277250953,-0.1730404686085445,119.26500015258789,123.39148318911296,115.13851711606281,0.2776557141796266,0.002475677966863321,-0.016169573519660307,-0.03126547498235832,0.008202127393034978,0.0067574764273887625,0.006951648240830094,67951720.0,1.4018085193428511,62652620.0,1.5203721727838357
2005-04-04,117.36000061035156,117.86000061035156,116.73999786376952,117.62999725341795,71581200,0.0017031163052236842,0.0017016676472379171,117.5459991455078,1.000714597761904,117.41799926757812,1.0018054981958662,119.0099998474121,0.9884043139587975,119.36939987182618,0.9854284044296452,117.99661959528929,118.76975998102716,29.377158938194512,-0.7731403857378751,-0.6543259393276513,-0.11881444641022387,119.0099998474121,122.8556762947142,115.16432340011,0.32057739218255366,0.0027278126458434304,-0.007676764426194582,-0.041554680713919434,0.008210035548342688,0.006556616670102343,0.006183566481285129,72914860.0,0.9817093525243002,63423255.0,1.128627031204879
2005-04-05,117.77999877929688,118.37999725341795,117.66999816894533,118.19000244140624,46853900,0.004760734515548926,0.004749438057754975,117.87799987792968,1.0026468260727164,117.42699966430663,1.0064976775297063,118.77999992370606,0.9950328550035462,119.39759994506836,0.9898859147569322,118.0263708023842,118.72681497809228,37.91822264240121,-0.7004441757080713,-0.6635495866037353,-0.03689458910433596,118.77999992370606,122.20052060506579,115.35947924234632,0.41375618841964074,0.014245290307205227,0.0007620996481627618,-0.03746232136023564,0.007228228889948308,0.006677807888989459,0.006349319461898335,68053580.0,0.6884854551369671,63593830.0,0.73676801664564
2005-04-06,118.4499969482422,118.9499969482422,118.18000030517578,118.5999984741211,53268200,0.003468956969673531,0.003462954017095145,117.96199951171874,1.0054085126145982,117.59699935913086,1.0085291216651469,118.59349975585937,1.00005479826698,119.43859985351563,0.9929788076850948,118.11462121342065,118.7174211629833,46.514712680354506,-0.6027999495626517,-0.6513996591955187,0.04859970963286697,118.59349975585937,121.57798803793186,115.60901147378688,0.5010887491669446,0.0035538853262884196,0.01454231758812985,-0.030491321025932328,0.003830503604048741,0.005665971649956052,0.006442484105683785,66306800.0,0.8033595347686814,64039140.0,0.8318069230786047
2005-04-07,118.41000366210938,119.26000213623048,118.31999969482422,119.23999786376952,46734600,0.005396284973714138,0.005381777196618774,118.21799926757812,1.008645033772549,117.82099914550781,1.0120436826079642,118.50699958801269,1.006185274104526,119.48579986572265,0.9979428350295234,118.28775608270509,118.75613054822672,49.23662306777637,-0.4683744655216344,-0.6147946204607418,0.14642015493910743,118.50699958801269,121.29530652433992,115.71869265168546,0.631441461161793,0.0108511257140671,0.019145280886919025,-0.014301093985915614,0.003981900567387492,0.005792748283890616,0.00620245554728797,62738640.0,0.7449093572955996,62712690.0,0.7452175947164761
2005-04-08,119.16999816894533,119.20999908447266,118.0,118.0,63772900,-0.010399177171960372,-0.010453626428820965,118.33199920654297,0.9971943412705849,117.90699920654296,1.0007887639757003,118.34499969482422,0.9970847970280631,119.50119979858398,0.9874377847158504,118.24348591613507,118.7001208779877,46.73912142083804,-0.45663496185262886,-0.5831626887391193,0.1265277268864904,118.34499969482422,120.8240701344576,115.86592925519085,0.43041752882277,0.0048539529365827505,0.007341647727783451,-0.026723836364712872,0.006519218215327197,0.006989197808107991,0.006522819567527036,56442160.0,1.1298805715443916,62643885.0,1.0180227487487405
2005-04-11,118.29000091552734,118.41999816894533,117.83000183105467,118.08999633789062,44945000,0.0007626808295815302,0.0007623901363523366,118.4239990234375,0.9971796030508919,117.98499908447266,1.0008899203647303,118.22999954223633,0.9988158402699165,119.51439971923828,0.9880817425791883,118.21987213486669,118.65492646761014,49.93693470938495,-0.43505433274344796,-0.5535410175399851,0.11848668479653712,118.22999954223633,120.51546878671688,115.94453029775578,0.4693710154525568,0.003910559340417841,0.006649039259482237,-0.019104602237879686,0.006506910263021716,0.006984952687641331,0.00639709008180756,51114920.0,0.8792931691959999,61992310.0,0.7250092793767485
2005-04-12,117.88999938964844,119.05999755859376,117.06999969482422,118.6999969482422,86144800,0.005165557026576506,0.005152261303766723,118.52599792480468,1.001468024116936,118.20199890136719,1.004213110196982,118.10799942016601,1.0050123406626352,119.5397996520996,0.9929747020966949,118.29373749077061,118.65826502173103,62.26156806126816,-0.3645275309604159,-0.5157383202240713,0.1512107892636554,118.10799942016601,119.95852559139843,116.2574732489336,0.6599538383404575,0.0043150393121347275,0.018621798607028284,-0.020142004735842378,0.006570751900560271,0.00659493619711528,0.00633843151987779,58973100.0,1.4607473576935925,64482730.0,1.3359359940250668
2005-04-13,118.55999755859376,118.8000030517578,117.12999725341795,117.3000030517578,65949000,-0.011794388647666576,-0.011864494229663841,118.26599884033203,0.9918320075250165,118.11399917602539,0.993108385712565,117.96599960327148,0.9943543346917461,119.52259963989258,0.981404382143367,118.14085526938402,118.55765302395523,51.73613196051066,-0.41679775457120627,-0.4959502070934983,0.07915245252229203,117.96599960327148,119.58084384017253,116.35115536637043,0.2937892286157085,-0.010961175709011117,-0.007446245144233976,-0.023639057369059246,0.008366717147178434,0.006320786828245165,0.006595903569508415,61509260.0,1.0721800262269454,64658255.0,1.0199625709045195
2005-04-14,117.4000015258789,117.5,115.7699966430664,115.7699966430664,96119800,-0.013043532556570203,-0.013129346455059176,117.5719985961914,0.984673204720164,117.89499893188477,0.9819754670845189,117.7984992980957,0.9827798939110756,119.45979949951172,0.9691125979458856,117.77610778841208,118.3511599587042,43.17046881643876,-0.5750521702921247,-0.5117705997332236,-0.06328157055890116,117.7984992980957,119.59418170886701,116.0028168873244,-0.06482778994254042,-0.029100983586627938,-0.01856563630386232,-0.02812295186596414,0.008259040976807451,0.007434383937963926,0.0069317358860429,71386300.0,1.346474043338848,65720535.0,1.4625535230350757
2005-04-15,115.73999786376952,116.1999969482422,114.0999984741211,114.1500015258789,128677300,-0.013993220732156919,-0.014092048877942128,116.80199890136718,0.9772949315899315,117.56699905395507,0.9709357425504413,117.53799934387207,0.9711752978874418,119.35739959716797,0.9563713846911539,117.21824528648389,118.03996303775418,36.23693680821153,-0.8217177512702847,-0.5737600300406358,-0.24795772122964888,117.53799934387207,119.82444926480159,115.25154942294256,-0.24088607561014064,-0.032627105712890625,-0.02793152321189518,-0.043649455913464696,0.008885325171953002,0.008359486046391217,0.007423179506799794,84367180.0,1.52520565461593,69025190.0,1.864207834849857
2005-04-18,114.12000274658205,114.95999908447266,113.95999908447266,114.5,100035200,0.0030661276341878985,0.0030614366511757295,116.08399963378906,0.9863547117709063,117.25399932861328,0.9765125339486717,117.3359992980957,0.9758301006079919,119.26819961547852,0.9600211990216065,116.80005370394791,117.77774355347609,40.81447501422314,-0.9776898495281756,-0.6545459939381438,-0.3231438555900318,117.3359992980957,119.94132402331591,114.73067457287549,-0.0442698314422185,-0.030400511891105264,-0.0266088355564168,-0.034081330220389394,0.009405720766330342,0.008451622567510296,0.007426877652799477,95385220.0,1.0487494813137717,71015350.0,1.4086419344550156
2005-04-19,115.0999984741211,115.52999877929688,114.83000183105467,115.41000366210938,64930100,0.007947630236763148,0.007916214169319015,115.4260009765625,0.9998614063181798,116.97599945068359,0.9866126744295575,117.20149955749511,0.9847143944220024,119.17179962158202,0.9684338411317287,116.58619985135736,117.60235541337485,36.56644350727531,-1.016155562017488,-0.7268679075540128,-0.28928765446347526,117.20149955749511,119.91620090707481,114.48679820791541,0.17003812488193157,-0.027716877596613565,-0.023521437700917858,-0.022777263732151276,0.010281733382386858,0.008814852135280915,0.007713229633495899,91142280.0,0.7124037274468008,71199640.0,0.9119442176954827
2005-04-20,115.37999725341795,115.62999725341795,113.5500030517578,113.8000030517578,107735900,-0.01395026912108277,-0.014048488654530737,114.7260009765625,0.9919286132444042,116.49599990844725,0.9768576014729415,117.04649963378907,0.9722631894829081,119.0463996887207,0.9559298168556039,116.15755418988051,117.3206996828847,32.22222294676173,-1.1631454930041798,-0.8141234246440462,-0.3490220683601336,117.04649963378907,120.15859468446826,113.93440458310988,-0.021593416840329286,-0.0298380213891013,-0.04047213730285726,-0.026518378388856068,0.01064707265155508,0.00924929772453174,0.007988550845393096,99499660.0,1.0827765642616267,71962815.0,1.4971051368682562
2005-04-21,114.79000091552734,116.20999908447266,114.37999725341795,116.01000213623048,86952200,0.019420026583545358,0.01923386419242524,114.77400207519531,1.0107689898294685,116.17300033569336,0.9985969356133363,116.99699974060059,0.9915639067107839,118.96239974975586,0.975182094344634,116.13485387393436,117.22361097572512,44.69357522372169,-1.0887571017907618,-0.8690501600733893,-0.21970694171737248,116.99699974060059,120.14351173357524,113.85048774762593,0.34316004411014267,0.0020731234354618433,-0.02708819008223462,-0.008461520203158268,0.014481741255149042,0.01160866045097129,0.009235025890481393,97666140.0,0.8903003640770486,72769560.0,1.1948979765715224
2005-04-22,115.73999786376952,116.5,114.2699966430664,115.56999969482422,88845800,-0.0037927974597360414,-0.0038000083547721,115.05800170898438,1.0044499120290202,115.93000030517578,0.9968946725661701,116.91849975585937,0.9884663242869949,118.88759979248047,0.9720946498756207,116.04795323099434,117.10112125121394,42.437598028232216,-1.0531680202196014,-0.9058737321026318,-0.14729428811696965,116.91849975585937,120.12770327921837,113.70929623250038,0.28990113104080856,0.012439756022459392,-0.02059322292521848,-0.013402763385731764,0.012514869702142434,0.011304678011923565,0.009257436346596246,89699840.0,0.990478912782899,74615225.0,1.1907194543740904
2005-04-25,115.86000061035156,116.5,115.72000122070312,116.33000183105467,52284100,0.006576119565954164,0.0065545912221151035,115.42400207519532,1.0078493185088933,115.75400085449219,1.0049760783412276,116.86949996948242,0.995383755910921,118.81939987182618,0.979048892323502,116.09134532331132,117.0440012941651,43.27061621473614,-0.9526559708537832,-0.9152301798528621,-0.03742579100092103,116.86949996948242,120.08345733188155,113.65554260708329,0.4160694935254173,0.015982548742835556,-0.014903840811376412,-0.008353897774566077,0.012649607987135611,0.011609125841964767,0.009388190686159863,80149620.0,0.6523312275217275,74891155.0,0.698134512680436
2005-04-26,115.95999908447266,116.7699966430664,115.1500015258789,115.1999969482422,72626000,-0.009713787200429813,-0.00976127379801353,115.38200073242187,0.9984225981260132,115.40400085449218,0.9982322631387174,116.8029998779297,0.9862760123339059,118.7079998779297,0.9704484707577008,115.95421480406992,116.9074083796523,38.30811103234523,-0.9531935755823753,-0.9228228589987648,-0.030370716583610458,116.8029998779297,120.10048738051262,113.50551237534677,0.2569357081062691,-0.0018196578043790934,-0.02948610016836084,-0.01141338578037443,0.013447202595620895,0.011621974565641149,0.009520030616824883,81688800.0,0.8890570065908668,74964440.0,0.968806009889489
2005-04-27,114.86000061035156,116.06999969482422,114.44000244140624,115.6500015258789,84131900,0.003906289839911148,0.003898680100548574,115.75200042724609,0.999118815217096,115.2390007019043,1.00356650805258,116.67649993896484,0.9912021836991776,118.60739990234374,0.9750656503818494,115.9074127612713,116.81426713122464,37.49130727891785,-0.9068543699533365,-0.9196291611896792,0.01277479123634273,116.67649993896484,119.94555721569459,113.40744266223508,0.34299779321811036,0.01625657666528979,-0.014066508806064082,-0.02140801127740455,0.011074972545658986,0.011348373267552645,0.008946088062668962,76968000.0,1.0930763434154454,76070930.0,1.1059664973203298
2005-04-28,115.2699966430664,115.68000030517578,114.1999969482422,114.1999969482422,72481500,-0.012537869074841668,-0.012617131372399377,115.38999938964844,0.9896871267206802,115.08200073242188,0.9923358667857155,116.48849983215332,0.980354259113916,118.46879989624023,0.9639668591921517,115.64473340542067,116.62061748804075,36.95055045823493,-0.9758840826200839,-0.9308801454757601,-0.045003937144323714,116.48849983215332,119.87705051524328,113.09994914906336,0.16231833342031118,-0.015602147699840474,-0.013561369442418814,-0.03187523029343087,0.008306776441592221,0.011291501979672384,0.009308658402552242,74073860.0,0.978503077873895,76466235.0,0.9478889604019343
2005-04-29,115.06999969482422,115.87000274658205,113.97000122070312,115.75,103993800,0.013572706595257555,0.013481422467356908,115.42599945068359,1.0028069979974905,115.24200057983398,1.0044081100433007,116.40449981689453,0.9943773667003933,118.35959991455078,0.977951937008618,115.66092826612518,116.55612730374143,42.69664954738029,-0.8951990376162513,-0.9237439239038584,0.028544886287607096,116.40449981689453,119.77803922128085,113.03096041250821,0.402995083436177,0.0015575002652166159,0.014016631210980401,-0.014306397860936904,0.01110887193301617,0.011214916833004003,0.009870400483941593,77103460.0,1.3487565927650977,76903160.0,1.352269529626611
2005-05-02,116.06999969482422,116.41000366210938,115.5199966430664,116.4000015258789,56026400,0.005615563938478729,0.005599855439919275,115.43999938964843,1.0083160268650915,115.43200073242187,1.0083858963486296,116.34300003051757,1.0004899434890486,118.28299987792968,0.9840805664888947,115.77463184454884,116.54456243130717,42.83937579660796,-0.7699305867583348,-0.8929812564747538,0.12305066971641898,116.34300003051757,119.66695393258908,113.01904612844606,0.5085743510651292,0.0006017338066055533,0.016593899789335342,-0.010456480117815414,0.01098209620508281,0.011284513954763166,0.009958369697486034,77851920.0,0.7196534138143286,76125420.0,0.7359749213863123
2005-05-03,116.06999969482422,116.8499984741211,115.69000244140624,116.5999984741211,86000300,0.001718186818045142,0.0017167124236893282,115.71999969482422,1.0076045522089319,115.55100021362304,1.0090782274368784,116.26349983215331,1.0028942758686394,118.20719985961914,0.9864035237497654,115.9016113260215,116.54866880484894,47.64467203667036,-0.647057478827449,-0.8437965009452929,0.1967390221178439,116.26349983215331,119.47562832775097,113.05137133655566,0.5523793868192016,0.012152791345193314,0.010311019619198003,-0.013452948087325778,0.00950036608905612,0.011071502384654824,0.009897175354467143,80526780.0,1.0679714251581895,78082740.0,1.1013996178925074
2005-05-04,116.6500015258789,117.75,116.27999877929688,117.5,81055700,0.007718709585392114,0.007689072754261737,116.08999938964844,1.0121457543092836,115.92099990844729,1.0136213463720964,116.20849990844727,1.0111136456676595,118.18519989013672,0.9942023206732005,116.14751727586435,116.61913778226754,56.078710800216825,-0.4716205064031982,-0.769361302036874,0.29774079563367584,116.20849990844727,119.28707141320685,113.12992840368769,0.709756390188766,0.015996527883375133,0.03251315333057936,-0.009274860778021976,0.009794405248776115,0.009856476070649678,0.010034487348287996,79911540.0,1.0143178319426707,79472115.0,1.0199262974189123
2005-05-05,117.66999816894533,118.0,116.73999786376952,117.45999908447266,96906700,-0.0003404333236369794,-0.0003404912842157489,116.74199981689453,1.0061503081042322,116.06599960327148,1.012010403442576,116.11949996948242,1.0115441344075933,118.14539993286132,0.9941986666533089,116.34943755411177,116.68142380465311,63.082969053064325,-0.331986250541334,-0.681886291737766,0.34990004119643203,116.11949996948242,118.91936697661961,113.31963296234522,0.7393862121974267,0.028546429276245622,0.012498895970534107,-0.014927866581568416,0.005440455633573268,0.008073677139674615,0.009941097269064371,84796580.0,1.1428137785745605,81980720.0,1.182066954279006
2005-05-06,117.93000030517578,117.98999786376952,117.05999755859376,117.08999633789062,67415400,-0.003150031921215546,-0.0031550037153868188,117.00999908447265,1.0006836787799667,116.21799926757812,1.0075031154882028,116.07399978637696,1.0087530071625301,118.08239990234375,0.9915956690813037,116.46336967469314,116.71168843674478,60.22095688167422,-0.24831876205163894,-0.5951727858005407,0.34685402374890173,116.07399978637696,118.77295240884007,113.37504716391385,0.6882205235945287,0.011576642227996814,0.013152173116553811,-0.007711895441604888,0.004397949857038121,0.008031319910449364,0.009698218770178053,77480900.0,0.8700905642551906,82162845.0,0.8205095624427319
2005-05-09,117.20999908447266,118.08000183105467,117.0500030517578,117.81999969482422,43750500,0.00623454931902967,0.006215194918743464,117.29399871826172,1.0044844662328032,116.3669990539551,1.0124863634250414,116.06049995422363,1.015160194392533,118.01019989013672,0.9983882732552816,116.67208198548254,116.79378556697289,59.64768037002176,-0.1217035814903511,-0.5004789449385028,0.37877536344815166,116.06049995422363,118.71939836688874,113.40160154155852,0.8308700573552523,0.012199296824146666,0.01280837136006796,-0.002286363379111811,0.004521161014884793,0.008007250419456506,0.009807598547922831,75025720.0,0.5831400218485074,82103120.0,0.5328725631863929
2005-05-10,117.36000061035156,117.5,116.38999938964844,116.5999984741211,74613500,-0.010354788863207953,-0.010408772673402856,117.29399871826172,0.9940832416685904,116.50699920654297,1.0007982290180975,115.95550003051758,1.0055581532866822,117.92959991455078,0.988725464672202,116.66099221450385,116.77943096750238,61.57020129573301,-0.11843875299852868,-0.42407090655050794,0.30563215355197926,115.95550003051758,118.32570469608062,113.58529536495455,0.6359583948524569,0.0,0.012152791345193314,-0.017691647246097175,0.007343466453623332,0.008107178589688952,0.00998407041156884,72748360.0,1.0256382411919664,81526555.0,0.9152048679108298
2005-05-11,116.93000030517578,117.4000015258789,115.8499984741211,117.23999786376952,91647400,0.005488845609122883,0.005473836791735764,117.24199829101562,0.9999829376223942,116.66599884033204,1.004920019792768,115.95249977111817,1.011103668270997,117.8497998046875,0.9948256005362027,116.75007000669856,116.81354703389253,55.84041930398081,-0.06347702719396864,-0.3519521306792001,0.2884751034852315,115.95249977111817,118.31568003341394,113.5893195088224,0.7724079312088903,-0.0022127841381317515,0.013748346882077822,-0.0005115531664717787,0.006807290621283623,0.008180163399199112,0.009731220175651256,74866700.0,1.2241410400084416,82811475.0,1.1066992829194264
2005-05-12,117.31999969482422,117.58999633789062,115.9499969482422,115.9499969482422,95086800,-0.01100307863384875,-0.011064060239748964,116.93999786376953,0.9915341120778826,116.84099884033203,0.9923742359194702,115.96149978637695,0.9999008046795191,117.74539978027343,0.9847518218513703,116.62698184385913,116.7495803608814,51.66957964015903,-0.12259851702226854,-0.3060814079478138,0.18348289092554526,115.96149978637695,118.32312404408718,113.59987552866671,0.49756463415016355,-0.01285545843691449,0.015323993404247949,0.0015548096259410116,0.008284328778627361,0.007899246624376917,0.00959682767344184,74502720.0,1.2762862886079864,82759825.0,1.1489487804016019
2005-05-13,116.3000030517578,116.62000274658205,114.8000030517578,115.72000122070312,85267000,-0.0019835768313278823,-0.001985546725239105,116.66599884033204,0.9918914025591673,116.83799896240234,0.9904312145737879,116.03999977111816,0.99724234271763,117.63539978027343,0.9837174986173549,116.48744636337359,116.67331523938671,47.18894281410898,-0.1858688760131173,-0.2820389015608745,0.09617002554775722,116.03999977111816,118.24743119327395,113.83256834896237,0.4275178954138191,-0.011700360065210469,-0.0002591687196273895,0.013753829818988539,0.008279872973497384,0.006710890683547781,0.009025925182088824,78073040.0,1.0921439718499497,80589310.0,1.0580435544118694
2005-05-16,115.6999969482422,116.83999633789062,115.66000366210938,116.8000030517578,49207000,0.009332888175440646,0.009289605865490089,116.46199951171874,1.0029022646138326,116.87799911499023,0.9993326711286724,116.15499992370606,1.0055529519045705,117.51679977416993,0.993900474453103,116.5355320077404,116.68269952178457,57.407423105723375,-0.1471675140441704,-0.2550646240575337,0.10789711001336333,116.15499992370606,118.26198500028288,114.04801484712924,0.6530630509020182,-0.008657245337874708,0.003436439180715567,0.020087362897448058,0.009150643462839423,0.007145725619810716,0.009218314736283303,79164340.0,0.6215803731831782,78047900.0,0.6304718000099938
2005-05-17,116.41000366210938,117.6999969482422,116.16000366210938,117.58000183105467,61071800,0.006678071566070365,0.0066558720247603224,116.65800018310547,1.0079034583697821,116.97599945068357,1.0051634727055763,116.26349983215331,1.011323433414631,117.41259979248046,1.0014257587249586,116.69621967286567,116.74916635950828,58.67025218102414,-0.05294668664261337,-0.21464103657454967,0.1616943499319363,116.26349983215331,118.43155743674104,114.09544222756558,0.8036132425899495,0.008404831644582611,0.008404831644582611,0.018802513647763863,0.0082512792937158,0.007416985645203943,0.009172467486269877,76456000.0,0.7987836141048447,77854985.0,0.7844301813172272
