Date,log_return_1d,close_sma_ratio_5,close_sma_ratio_10,close_sma_ratio_20,close_sma_ratio_50,rsi_14,macd_hist_norm,bbp_20,momentum_5,momentum_10,momentum_20,volatility_5,volatility_10,volatility_20,volume_ratio_5,volume_ratio_20
2005-03-15,-0.00828917217272343,0.994734052593828,0.989523268852072,0.9934426466449352,1.004807412134944,53.538468520776114,-0.001403496242388457,0.3032154457477329,-0.017902414850207937,-0.00899120627816774,-0.0044746512608699884,0.0074237611932660265,0.007045814881308802,0.007317966183437314,1.0576916561640308,1.0719547144907757
2005-03-16,-0.008526312908655753,0.9893194939464406,0.9827815392408965,0.9858275105734747,0.9964732156675197,44.388808195092246,-0.002322691041626638,0.10508797107166587,-0.015293035095088281,-0.016918341613779697,-0.016593697287309972,0.0068261663483871185,0.0074398105047156,0.007481046805127041,1.2614657723403553,1.2521103196648806
2005-03-17,0.00201273013596227,0.9944180647078169,0.9862751088503612,0.9885704858332588,0.9983923377890291,38.53821580441045,-0.0026708913554327686,0.19420932202797023,-0.01550641113941953,-0.015344007520385117,-0.015262754624986052,0.0067846497983648345,0.007506828041795264,0.0075011563541364954,1.0635981534265684,1.0404434871203885
2005-03-18,-0.006893677485931724,0.9906401496815025,0.9829024435381346,0.9824666168185027,0.9914455062640501,38.45306280043364,-0.003241906953602095,0.06909627388220119,-0.015366712214471279,-0.03414000103316661,-0.014056411829159177,0.006764619258490573,0.005803288934654061,0.0074432466368294665,1.0158355800830654,0.9995873499227017
2005-03-21,-0.0037187537999654094,0.9920034778944619,0.9830770753590963,0.9797496162224545,0.9878496860599552,32.39592183517399,-0.0036908344656516492,0.04921275147830904,-0.02509493916826877,-0.038195312374276424,-0.01902152111584976,0.004390856593114573,0.005635921274741335,0.007456900343320947,0.9528532559653388,1.0051102921959338
2005-03-22,-0.010212828752209671,0.9872977321901347,0.9775064919869826,0.9704788586089852,0.9780642648309656,28.713856377091503,-0.004478754308355582,-0.0830969277923971,-0.026968519063008234,-0.044388132297054406,-0.01433386989978025,0.004800886464574149,0.005974810844659275,0.007057494419477454,1.315744616429207,1.503087002454664
2005-03-23,0.0008550532668771358,0.9916935048089436,0.9816012682795459,0.9722978199596483,0.9792286350080298,29.067426377758352,-0.004659073270090623,0.009271798246798598,-0.01779720196189194,-0.03281806382278263,-0.020510648897745787,0.005126476316663832,0.005697699370304927,0.006824572169898539,1.019393396059654,1.148738423975257
2005-03-24,0.001195860653434692,0.9966308137831722,0.9861680476926469,0.9747167674142754,0.9805710594235704,17.910365396996212,-0.00444153022663708,0.08773427833224932,-0.018599205842418476,-0.033817210049178814,-0.02578175756151746,0.004912039451890458,0.005594136165768853,0.006610056981860803,0.771201831905993,0.8539235387992388
2005-03-28,0.001450187254859763,1.0001705019102174,0.9901666812288986,0.9778073919839247,0.982201295931447,18.934166513126925,-0.003960310292867686,0.1540044716856036,-0.010376272544574183,-0.02558353556499393,-0.03392903513322654,0.004994628165678684,0.005630536854461834,0.006108924714895997,0.7234045515295515,0.7780036521611393
2005-03-29,-0.0066712425963195935,0.996187246328468,0.9874252109034904,0.9729684470525849,0.9758487182311785,18.271263009225336,-0.0038790720891889747,0.10775220061361876,-0.01329381638534266,-0.03805514804010712,-0.03398821659183038,0.00539232989009181,0.004805555675930505,0.006111498747969088,1.0679983070587247,1.1820929618505025
2005-03-30,0.014060148390093815,1.0080865387014564,1.0030725379361765,0.9880031781500519,0.9896761512773906,35.206758537775215,-0.0026321166984240407,0.32604870229581573,0.0109495189271962,-0.016314292445730905,-0.025158813555236748,0.007495156349167698,0.007173015113099662,0.0069304770297069235,1.0242264296312547,1.0175296365983166
2005-03-31,-0.001863312314086627,1.0045646551428398,1.0021919714270093,0.9874889509276766,0.9880836833738729,32.515978637671736,-0.001828029900041007,0.31861787036201167,0.008205120380108122,-0.009738109766310177,-0.026491698712390988,0.007712593775141905,0.0067621652180201355,0.006929373362537182,1.089197053797146,1.0594572937994282
2005-04-01,-0.004503162209959499,0.9995573883512506,0.9993277167803362,0.9846140959622319,0.9837743859869711,33.66444605565759,-0.0014735627025363948,0.2776557141796266,0.002475677966863321,-0.016169573519660307,-0.03126547498235832,0.008202127393034978,0.0067574764273887625,0.006951648240830094,1.4018085193428511,1.5203721727838357
2005-04-04,0.0017016676472379171,1.000714597761904,1.0018054981958662,0.9884043139587975,0.9854284044296452,29.377158938194512,-0.0010100692781132535,0.32057739218255366,0.0027278126458434304,-0.007676764426194582,-0.041554680713919434,0.008210035548342688,0.006556616670102343,0.006183566481285129,0.9817093525243002,1.128627031204879
2005-04-05,0.004749438057754975,1.0026468260727164,1.0064976775297063,0.9950328550035462,0.9898859147569322,37.91822264240121,-0.00031216336697028826,0.41375618841964074,0.014245290307205227,0.0007620996481627618,-0.03746232136023564,0.007228228889948308,0.006677807888989459,0.006349319461898335,0.6884854551369671,0.73676801664564
2005-04-06,0.003462954017095145,1.0054085126145982,1.0085291216651469,1.00005479826698,0.9929788076850948,46.514712680354506,0.00040977833269931777,0.5010887491669446,0.0035538853262884196,0.01454231758812985,-0.030491321025932328,0.003830503604048741,0.005665971649956052,0.006442484105683785,0.8033595347686814,0.8318069230786047
2005-04-07,0.005381777196618774,1.008645033772549,1.0120436826079642,1.006185274104526,0.9979428350295234,49.23662306777637,0.0012279449644605912,0.631441461161793,0.0108511257140671,0.019145280886919025,-0.014301093985915614,0.003981900567387492,0.005792748283890616,0.00620245554728797,0.7449093572955996,0.7452175947164761
2005-04-08,-0.010453626428820965,0.9971943412705849,1.0007887639757003,0.9970847970280631,0.9874377847158504,46.73912142083804,0.00107226887191941,0.43041752882277,0.0048539529365827505,0.007341647727783451,-0.026723836364712872,0.006519218215327197,0.006989197808107991,0.006522819567527036,1.1298805715443916,1.0180227487487405
2005-04-11,0.0007623901363523366,0.9971796030508919,1.0008899203647303,0.9988158402699165,0.9880817425791883,49.93693470938495,0.0010033592045977499,0.4693710154525568,0.003910559340417841,0.006649039259482237,-0.019104602237879686,0.006506910263021716,0.006984952687641331,0.00639709008180756,0.8792931691959999,0.7250092793767485
2005-04-12,0.005152261303766723,1.001468024116936,1.004213110196982,1.0050123406626352,0.9929747020966949,62.26156806126816,0.0012738904225043002,0.6599538383404575,0.0043150393121347275,0.018621798607028284,-0.020142004735842378,0.006570751900560271,0.00659493619711528,0.00633843151987779,1.4607473576935925,1.3359359940250668
2005-04-13,-0.011864494229663841,0.9918320075250165,0.993108385712565,0.9943543346917461,0.981404382143367,51.73613196051066,0.0006747864489599933,0.2937892286157085,-0.010961175709011117,-0.007446245144233976,-0.023639057369059246,0.008366717147178434,0.006320786828245165,0.006595903569508415,1.0721800262269454,1.0199625709045195
2005-04-14,-0.013129346455059176,0.984673204720164,0.9819754670845189,0.9827798939110756,0.9691125979458856,43.17046881643876,-0.0005466146013116531,-0.06482778994254042,-0.029100983586627938,-0.01856563630386232,-0.02812295186596414,0.008259040976807451,0.007434383937963926,0.0069317358860429,1.346474043338848,1.4625535230350757
2005-04-15,-0.014092048877942128,0.9772949315899315,0.9709357425504413,0.9711752978874418,0.9563713846911539,36.23693680821153,-0.0021722095305748593,-0.24088607561014064,-0.032627105712890625,-0.02793152321189518,-0.043649455913464696,0.008885325171953002,0.008359486046391217,0.007423179506799794,1.52520565461593,1.864207834849857
2005-04-18,0.0030614366511757295,0.9863547117709063,0.9765125339486717,0.9758301006079919,0.9600211990216065,40.81447501422314,-0.002822217079388924,-0.0442698314422185,-0.030400511891105264,-0.0266088355564168,-0.034081330220389394,0.009405720766330342,0.008451622567510296,0.007426877652799477,1.0487494813137717,1.4086419344550156
2005-04-19,0.007916214169319015,0.9998614063181798,0.9866126744295575,0.9847143944220024,0.9684338411317287,36.56644350727531,-0.002506608138670844,0.17003812488193157,-0.027716877596613565,-0.023521437700917858,-0.022777263732151276,0.010281733382386858,0.008814852135280915,0.007713229633495899,0.7124037274468008,0.9119442176954827
2005-04-20,-0.014048488654530737,0.9919286132444042,0.9768576014729415,0.9722631894829081,0.9559298168556039,32.22222294676173,-0.0030669776713572986,-0.021593416840329286,-0.0298380213891013,-0.04047213730285726,-0.026518378388856068,0.01064707265155508,0.00924929772453174,0.007988550845393096,1.0827765642616267,1.4971051368682562
2005-04-21,0.01923386419242524,1.0107689898294685,0.9985969356133363,0.9915639067107839,0.975182094344634,44.69357522372169,-0.001893862060784817,0.34316004411014267,0.0020731234354618433,-0.02708819008223462,-0.008461520203158268,0.014481741255149042,0.01160866045097129,0.009235025890481393,0.8903003640770486,1.1948979765715224
2005-04-22,-0.0038000083547721,1.0044499120290202,0.9968946725661701,0.9884663242869949,0.9720946498756207,42.437598028232216,-0.0012745027992205333,0.28990113104080856,0.012439756022459392,-0.02059322292521848,-0.013402763385731764,0.012514869702142434,0.011304678011923565,0.009257436346596246,0.990478912782899,1.1907194543740904
2005-04-25,0.0065545912221151035,1.0078493185088933,1.0049760783412276,0.995383755910921,0.979048892323502,43.27061621473614,-0.0003217208837946574,0.4160694935254173,0.015982548742835556,-0.014903840811376412,-0.008353897774566077,0.012649607987135611,0.011609125841964767,0.009388190686159863,0.6523312275217275,0.698134512680436
2005-04-26,-0.00976127379801353,0.9984225981260132,0.9982322631387174,0.9862760123339059,0.9704484707577008,38.30811103234523,-0.00026363469954999747,0.2569357081062691,-0.0018196578043790934,-0.02948610016836084,-0.01141338578037443,0.013447202595620895,0.011621974565641149,0.009520030616824883,0.8890570065908668,0.968806009889489
2005-04-27,0.003898680100548574,0.999118815217096,1.00356650805258,0.9912021836991776,0.9750656503818494,37.49130727891785,0.00011046079608986538,0.34299779321811036,0.01625657666528979,-0.014066508806064082,-0.02140801127740455,0.011074972545658986,0.011348373267552645,0.008946088062668962,1.0930763434154454,1.1059664973203298
2005-04-28,-0.012617131372399377,0.9896871267206802,0.9923358667857155,0.980354259113916,0.9639668591921517,36.95055045823493,-0.00039408002055131775,0.16231833342031118,-0.015602147699840474,-0.013561369442418814,-0.03187523029343087,0.008306776441592221,0.011291501979672384,0.009308658402552242,0.978503077873895,0.9478889604019343
2005-04-29,0.013481422467356908,1.0028069979974905,1.0044081100433007,0.9943773667003933,0.977951937008618,42.69664954738029,0.0002466080888778151,0.402995083436177,0.0015575002652166159,0.014016631210980401,-0.014306397860936904,0.01110887193301617,0.011214916833004003,0.009870400483941593,1.3487565927650977,1.352269529626611
2005-05-02,0.005599855439919275,1.0083160268650915,1.0083858963486296,1.0004899434890486,0.9840805664888947,42.83937579660796,0.0010571363239120014,0.5085743510651292,0.0006017338066055533,0.016593899789335342,-0.010456480117815414,0.01098209620508281,0.011284513954763166,0.009958369697486034,0.7196534138143286,0.7359749213863123
2005-05-03,0.0017167124236893282,1.0076045522089319,1.0090782274368784,1.0028942758686394,0.9864035237497654,47.64467203667036,0.0016872986680313664,0.5523793868192016,0.012152791345193314,0.010311019619198003,-0.013452948087325778,0.00950036608905612,0.011071502384654824,0.009897175354467143,1.0679714251581895,1.1013996178925074
2005-05-04,0.007689072754261737,1.0121457543092836,1.0136213463720964,1.0111136456676595,0.9942023206732005,56.078710800216825,0.0025339642181589433,0.709756390188766,0.015996527883375133,0.03251315333057936,-0.009274860778021976,0.009794405248776115,0.009856476070649678,0.010034487348287996,1.0143178319426707,1.0199262974189123
2005-05-05,-0.0003404912842157489,1.0061503081042322,1.012010403442576,1.0115441344075933,0.9941986666533089,63.082969053064325,0.0029788868033686733,0.7393862121974267,0.028546429276245622,0.012498895970534107,-0.014927866581568416,0.005440455633573268,0.008073677139674615,0.009941097269064371,1.1428137785745605,1.182066954279006
2005-05-06,-0.0031550037153868188,1.0006836787799667,1.0075031154882028,1.0087530071625301,0.9915956690813037,60.22095688167422,0.0029622857169452218,0.6882205235945287,0.011576642227996814,0.013152173116553811,-0.007711895441604888,0.004397949857038121,0.008031319910449364,0.009698218770178053,0.8700905642551906,0.8205095624427319
2005-05-09,0.006215194918743464,1.0044844662328032,1.0124863634250414,1.015160194392533,0.9983882732552816,59.64768037002176,0.0032148647464713166,0.8308700573552523,0.012199296824146666,0.01280837136006796,-0.002286363379111811,0.004521161014884793,0.008007250419456506,0.009807598547922831,0.5831400218485074,0.5328725631863929
2005-05-10,-0.010408772673402856,0.9940832416685904,1.0007982290180975,1.0055581532866822,0.988725464672202,61.57020129573301,0.0026212020373208933,0.6359583948524569,0.0,0.012152791345193314,-0.017691647246097175,0.007343466453623332,0.008107178589688952,0.00998407041156884,1.0256382411919664,0.9152048679108298
2005-05-11,0.005473836791735764,0.9999829376223942,1.004920019792768,1.011103668270997,0.9948256005362027,55.84041930398081,0.0024605519339946907,0.7724079312088903,-0.0022127841381317515,0.013748346882077822,-0.0005115531664717787,0.006807290621283623,0.008180163399199112,0.009731220175651256,1.2241410400084416,1.1066992829194264
2005-05-12,-0.011064060239748964,0.9915341120778826,0.9923742359194702,0.9999008046795191,0.9847518218513703,51.66957964015903,0.0015824311837407672,0.49756463415016355,-0.01285545843691449,0.015323993404247949,0.0015548096259410116,0.008284328778627361,0.007899246624376917,0.00959682767344184,1.2762862886079864,1.1489487804016019
2005-05-13,-0.001985546725239105,0.9918914025591673,0.9904312145737879,0.99724234271763,0.9837174986173549,47.18894281410898,0.0008310579375499672,0.4275178954138191,-0.011700360065210469,-0.0002591687196273895,0.013753829818988539,0.008279872973497384,0.006710890683547781,0.009025925182088824,1.0921439718499497,1.0580435544118694
2005-05-16,0.009289605865490089,1.0029022646138326,0.9993326711286724,1.0055529519045705,0.993900474453103,57.407423105723375,0.0009237766026902473,0.6530630509020182,-0.008657245337874708,0.003436439180715567,0.020087362897448058,0.009150643462839423,0.007145725619810716,0.009218314736283303,0.6215803731831782,0.6304718000099938
2005-05-17,0.0066558720247603224,1.0079034583697821,1.0051634727055763,1.011323433414631,1.0014257587249586,58.67025218102414,0.0013751858089292048,0.8036132425899495,0.008404831644582611,0.008404831644582611,0.018802513647763863,0.0082512792937158,0.007416985645203943,0.009172467486269877,0.7987836141048447,0.7844301813172272
2005-05-18,0.010238267461606181,1.0155769108620365,1.0143888081625696,1.0195428938878337,1.0123417328193751,71.07438479726773,0.002240199400430799,1.0364228865541043,0.013220770044357177,0.010978731195977476,0.04384883769730674,0.00904357236875474,0.007719612755379869,0.00868557713224294,1.0573746362705265,1.020682983079976
2005-05-19,0.004200274960102064,1.0140603157732393,1.0170691050650853,1.0223951700741245,1.016893969487037,67.98780227780759,0.002941320337213236,1.035093131689933,0.02880555459415879,0.015579787547406854,0.028273413661738855,0.004911477300909235,0.007757990691916047,0.007707795801157342,0.9212002787100592,0.8224098054182722
2005-05-20,-0.0014260995356345993,1.0067953686875382,1.0138649119957581,1.0193873828841633,1.0158119663446852,64.52992010329041,0.0031506259449114783,0.9335179158673469,0.02938127799873058,0.017337146401758874,0.030717340669135673,0.004694448879575075,0.007659832258288129,0.007641361227260812,0.7819720973363798,0.635033275343525
2005-05-23,0.005525305212082713,1.0072994965531257,1.0177844494273287,1.023524478307461,1.0215464508461785,66.19144808554255,0.003445959395332707,0.9736426067475563,0.025513661384225728,0.016635538020280283,0.029656983529086522,0.004271747742416913,0.007617684795452562,0.007608892779836456,0.8559965148357593,0.7000591954912413
2005-05-24,-0.002340345273540988,1.001710026551311,1.0129092922115197,1.0192593113955064,1.019443649394034,60.86956882296654,0.003309463780356116,0.8798063743215863,0.01632929187825738,0.024871368471951927,0.037326416368654414,0.005215793946222386,0.006558976522698334,0.007205322430933355,0.8801433831258981,0.7052844433249917
2005-05-25,-0.0007533911579083309,0.9999162823773944,1.0102881926719485,1.0168611405917545,1.0188027912504254,60.54057397838206,0.0029815807368150176,0.8274045073514249,0.0052193176345114445,0.018509091077102857,0.032511907363780734,0.0035706620565388245,0.006537702478913897,0.007210957034999805,0.9247142073556353,0.6801776507077576
2005-05-26,0.0053453678743278134,1.0039976030945432,1.0121918435685702,1.0197710957408372,1.024100728647113,65.54627169010521,0.002919825175369275,0.9106331019585857,0.00637104644477815,0.035360122565123886,0.051225974254333284,0.0038514454310888805,0.004770926277503335,0.0064288781894429135,0.9052728509391513,0.6311697115814642
2005-05-27,0.0016645608978855312,1.0037730087081758,1.0100203977057594,1.0195213952533972,1.0256510863486539,63.51504453317614,0.0028083591619036054,0.8985395292935316,0.009486209094722087,0.039146204040018784,0.0388768898488121,0.003545218809141019,0.004433235942465655,0.005879365851743867,0.5663047727721698,0.3809598007419207
2005-05-31,-0.006423887541765074,0.9978453068124851,1.001298988720491,1.0116721890302736,1.0189201507329144,66.86189866994486,0.0021618723661736778,0.7401872994556205,-0.0025045535600316526,0.022945207492744757,0.02646049648349802,0.004396497956115788,0.005026381799237507,0.006092687251422472,1.0352929270942526,0.6784997805056996
2005-06-01,0.008500731486604325,1.0046857374343579,1.0073818825694874,1.0186269213026728,1.0271981612293808,68.27360521537292,0.0021159232624266525,0.8711632099007219,0.008368200836819994,0.024834139509037678,0.03344769791523183,0.005740599553626722,0.00523696586141169,0.006303041168433332,1.5235546793095887,1.1029830024854392
2005-06-02,0.0021553695978129375,1.004592043952136,1.0078955769761542,1.0194201530726672,1.0287375398772687,80.48174596651373,0.0020736209506534444,0.8666224520820865,0.011305572671626019,0.0165838976809507,0.0277446990317487,0.005577283319703927,0.004461231197986616,0.006142561755813899,0.9001450951053073,0.6504240710228455
2005-06-03,-0.005064147646261956,0.9993512336808485,1.0020850708658753,1.013120401471072,1.0229920021626007,76.78361715298401,0.0015749488244239304,0.7440973075399137,0.0008329735241905389,0.007209326881978617,0.02290143421056645,0.006055265875765396,0.0048189547234809265,0.006300588340472327,1.279950077259386,1.0295491095958211
2005-06-06,-0.000915946683242044,0.9987852106779579,1.0004000231033465,1.0109355200304093,1.0215509534342162,72.19182649246522,0.0010600201991968145,0.7049937244502967,-0.0017463541328287535,0.0077232886814360135,0.025194334869767854,0.006006880941250343,0.004796286851837041,0.006239812311344313,0.7216828802927863,0.6249353656076638
2005-06-07,0.000749438670849869,0.9984540450794005,1.0008581074442509,1.0107103200749774,1.0218263852868816,69.2889865105848,0.0006699220744720648,0.6992767268382647,0.005440189807683238,0.0029220110009016143,0.01960615824628298,0.004961128366079437,0.004497921461810193,0.0061293820176481295,1.2185858377073295,1.1306332808236699
2005-06-08,-0.0018329749380435866,0.9976039748257785,0.9986840965766146,1.0074565957099917,1.0193689745717613,59.964486486266395,0.00021461482450890905,0.6459236406037507,-0.004896235169216778,0.003430992988362913,0.02838769495115323,0.0027450756184679605,0.004467668563262247,0.005569912876854934,0.9371261985633231,0.8163029353592729
2005-06-09,0.004742299982752903,1.002813354283951,1.0025379806713712,1.0108697194407648,1.023814244178417,60.45701505505532,0.00015951592360641684,0.7169391320246412,-0.0023186384096036683,0.008960720726983284,0.027635666600138498,0.003599064823939307,0.004651949926465736,0.005543976738315873,1.060599082827121,1.017454204880712
2005-06-10,-0.00232679520247075,1.000399465017856,1.0000831685883909,1.0067254258753997,1.0210460943402038,59.31032668389868,-9.165728113533998e-05,0.6546531202627456,0.0004161083789293585,0.0012494285103827885,0.036653731020770186,0.002859819863224491,0.0044646971646757645,0.004815634146565728,0.7517146126016554,0.6912807213601426
