Date,strategy_value,benchmark_value
2022-01-26,9950.620364937784,9950.620364937784
2022-01-27,9950.620364937784,10197.74810161203
2022-01-28,9950.620364937784,10381.420429947308
2022-01-31,9950.620364937784,10451.566918264043
2022-02-01,9950.620364937784,10553.094304089656
2022-02-02,9950.620364937784,10305.044096907006
2022-02-03,9950.620364937784,10353.500557284857
2022-02-04,9950.620364937784,10320.273310407241
2022-02-07,9950.620364937784,10405.187072794051
2022-02-08,9950.620364937784,10557.47850362045
2022-02-09,9950.620364937784,10367.806596100725
2022-02-10,9754.406858074006,10163.366710334965
2022-02-11,9722.516629761341,10130.139463457353
2022-02-14,9722.516629761341,10293.506877968277
2022-02-15,9722.516629761341,10305.044096907006
2022-02-16,9722.516629761341,10084.913762386806
2022-02-17,9659.562820983256,10019.61341303103
2022-02-18,9555.899792216747,9912.086448020971
2022-02-22,9386.390961256706,9736.259344062912
2022-02-23,9527.647867808944,9882.781461243987
2022-02-24,9737.86591875741,10100.83518085633
2022-02-25,9737.86591875741,10074.991923101732
2022-02-28,9589.555568574535,9921.547052051843
2022-03-01,9765.967070800945,10104.065940163633
2022-03-02,9717.34747682134,10053.76313041705
2022-03-03,9717.34747682134,9972.080127337547
2022-03-04,9717.34747682134,9678.111309939108
2022-03-07,9643.673456498716,9604.734766491027
2022-03-08,9902.228245905833,9862.245577704549
2022-03-09,9902.228245905833,9817.712081603291
2022-03-10,9902.228245905833,9692.87928818514
2022-03-11,9902.228245905833,9622.04059489912
2022-03-14,10119.982600772613,9833.633500072812
2022-03-15,10119.982600772613,10051.686515509193
2022-03-16,10246.59301656475,10177.442483611714
2022-03-17,10246.59301656475,10257.048871783358
2022-03-18,10246.59301656475,10254.049786367097
2022-03-21,10246.59301656475,10374.036440824293
2022-03-22,10246.59301656475,10240.435248344555
2022-03-23,10401.053886736949,10394.803294078809
2022-03-24,10401.053886736949,10445.567339079598
2022-03-25,10401.053886736949,10519.867057212045
2022-03-28,10401.053886736949,10650.006520669398
2022-03-29,10336.829533082504,10584.244936059415
2022-03-30,10177.732107041396,10421.339460978652
2022-03-31,10206.576948619848,10450.874713294757
2022-04-01,10206.576948619848,10540.40294075148
2022-04-04,10206.576948619848,10407.263687701905
2022-04-05,10104.517746712076,10303.19774753827
2022-04-06,10155.434089741471,10355.115232762546
2022-04-07,10155.434089741471,10327.426329815176
2022-04-08,10155.434089741471,10150.907020887831
2022-04-11,10117.805869501206,10113.295574479424
2022-04-12,10117.805869501206,10229.128999120907
2022-04-13,10117.805869501206,10101.758355540695
2022-04-14,10121.965697080506,10105.911585356407
2022-04-18,10121.965697080506,10269.04803015225
2022-04-19,10114.459806376948,10261.433071314152
2022-04-20,10114.459806376948,10107.988200264264
2022-04-21,10114.459806376948,9830.633710480588
2022-04-22,10173.099200723569,9887.627600204944
2022-04-25,9878.477848925899,9601.2737416446
2022-04-26,9878.477848925899,9628.270439622685
2022-04-27,10128.002721741732,9871.47521202034
2022-04-28,10128.002721741732,9506.668405511839
2022-04-29,10188.967668390957,9563.893264951275
2022-05-02,10235.674327019322,9607.73455608325
2022-05-03,10235.674327019322,9900.31825936716
2022-05-04,9871.869650807977,9548.433081735957
2022-05-05,9812.945192162762,9491.439192011603
2022-05-06,9812.945192162762,9187.549239504046
2022-05-09,9812.945192162762,9208.777328012768
2022-05-10,9657.055450116812,9062.485476370812
2022-05-11,9646.974156419188,9053.02487233994
2022-05-12,9646.974156419188,9269.46321229863
2022-05-13,9646.974156419188,9231.851765890224
2022-05-16,9646.974156419188,9421.754643125034
2022-05-17,9646.974156419188,9041.948888655415
