Date,strategy_value,benchmark_value
2022-02-04,10032.092765817486,9967.907234182514
2022-02-07,9949.550112562363,10049.921777879103
2022-02-08,9803.927433016033,10197.0135078537
2022-02-09,9980.061309752553,10013.817586367735
2022-02-10,9783.267265111672,9816.357911125904
2022-02-11,9751.282683038393,9784.26514530842
2022-02-14,9594.025041538021,9942.054690599918
2022-02-15,9583.271819266924,9953.197993171732
2022-02-16,9787.98407586041,9740.583589664204
2022-02-17,9851.361789810362,9677.512796366347
2022-02-18,9745.640442008986,9573.657134781044
2022-02-22,9918.515017318718,9403.833312407902
2022-02-23,10067.779921659625,9545.352710963378
2022-02-24,10289.915447853888,9755.961401623967
2022-02-25,10316.24247254348,9731.000512684415
2022-02-28,10159.123289917723,9582.79472450592
2022-03-01,10346.012680991358,9759.081852808016
2022-03-02,10397.520015821678,9710.496536693661
2022-03-03,10481.995912901652,9631.602444181126
2022-03-04,10790.996633227158,9347.670632160698
2022-03-07,10709.18252632668,9276.799391035926
2022-03-08,10996.304487196358,9525.51798605482
2022-03-09,11045.958886810567,9482.505001359585
2022-03-10,11186.40891145597,9361.93438591656
2022-03-11,11268.162801738761,9293.514344893647
2022-03-14,11020.370945149212,9497.882813319347
2022-03-15,10776.002969080195,9708.49082384672
2022-03-16,10910.820811196676,9829.953093932787
2022-03-17,10825.478050658747,9906.841473598384
2022-03-18,10828.64334057319,9903.944786241611
2022-03-21,10701.93314179173,10019.834724908558
2022-03-22,10839.757125516642,9890.79509068964
2022-03-23,10676.354683811784,10039.892533511184
2022-03-24,10624.215654887386,10088.923336880456
2022-03-25,10548.645204483684,10160.68623264827
2022-03-28,10418.149731523088,10286.38233198907
2022-03-29,10482.479648478473,10222.866051436298
2022-03-30,10643.818821700175,10065.522673532927
2022-03-31,10673.98460563639,10094.049500911446
2022-04-01,10582.545090011225,10180.52095755683
2022-04-04,10716.216654235795,10051.927490726042
2022-04-05,10823.371925264244,9951.414683885643
2022-04-06,10877.910551599063,10001.559545458811
2022-04-07,10906.997375141158,9974.816027366382
2022-04-08,11093.42287726011,9804.323634044258
2022-04-11,11134.526561805273,9767.996358838825
2022-04-12,11262.05673571516,9879.874871811891
2022-04-13,11402.2891459808,9756.853056267011
2022-04-14,11406.97707510974,9760.864481960894
2022-04-18,11222.83795315289,9918.430943558327
2022-04-19,11214.515716387712,9911.075982986331
2022-04-20,11382.212558147428,9762.870194807834
2022-04-21,11069.894449525993,9494.985445829361
2022-04-22,11134.073053072569,9550.033387739455
2022-04-25,10811.621105127646,9273.456536291023
2022-04-26,10842.021037207764,9299.53148343447
2022-04-27,11115.88447667177,9534.432492085629
2022-04-28,11526.679239395195,9182.081319175499
2022-04-29,11596.063441214565,9237.352344779656
2022-05-02,11649.22028636404,9279.69675852591
2022-05-03,11294.467353520326,9562.290748515166
2022-05-04,10893.030192933797,9222.420020074811
2022-05-05,10828.010502659416,9167.372078164715
2022-05-06,11174.69381704802,8873.857869297712
2022-05-09,11148.874375625473,8894.361165155251
2022-05-10,11325.986864942854,8753.064170160624
2022-05-11,11314.163323016362,8743.92658043575
2022-05-12,11043.666029328688,8952.97504550431
2022-05-13,11088.476418398828,8916.647770298881
2022-05-16,10860.382030685143,9100.06677547891
2022-05-17,11298.18111877777,8733.22876511885
2022-05-18,11367.378196152522,8679.74104880078
2022-05-19,11362.41592281538,8683.530070933813
2022-05-20,11575.007633233557,8845.999612868174
2022-05-23,11663.36865765299,8778.471226488304
2022-05-24,11766.413400142057,8856.028177102879
2022-05-25,11531.304176316109,9032.983876353957
2022-05-26,11248.220566219004,9254.735869586359
2022-05-27,11311.33414694741,9202.807698727103
2022-05-31,11219.84208946171,9128.370519163365
2022-06-01,11006.177267269493,9302.206447363606
2022-06-02,11186.805405967716,9149.543066103099
2022-06-03,11152.744153796408,9177.401322532636
2022-06-06,11045.764542148434,9265.433004770046
2022-06-07,11165.85579040668,9164.697794368794
2022-06-08,11431.412075791186,8946.734823269426
2022-06-09,11762.873323313368,8687.31841293363
2022-06-10,11316.258682351045,8357.476928861193
2022-06-13,11282.158875507776,8332.292956227577
2022-06-14,11121.316603054376,8451.080942517725
2022-06-15,10753.245077440817,8171.383639885241
2022-06-16,10730.075417988386,8153.777031384474
2022-06-17,10459.96052615902,8359.037154453217
2022-06-21,10478.924176698532,8343.882426187522
2022-06-22,10376.20382855725,8425.673886190043
2022-06-23,10046.304191387762,8693.558635168518
2022-06-24,10084.678103539125,8660.351811147139
2022-06-27,10290.736853166,8483.39611189606
2022-06-28,10282.356179708062,8476.487318712192
2022-06-29,10365.893128874877,8407.621790434361
2022-06-30,10475.528151684117,8496.545127314816
2022-07-01,10455.744306206403,8512.591510223558
2022-07-05,10420.431708551498,8541.34142129614
2022-07-06,10264.363407846846,8669.266317177948
2022-07-07,10272.806705381217,8662.135120433228
2022-07-08,10390.158920052307,8563.182539184854
2022-07-11,10482.100707481879,8487.407537589941
2022-07-12,10427.051992427541,8442.834327302682
2022-07-13,10401.730053889516,8422.331031445141
2022-07-14,10203.00415894429,8583.240347787478
2022-07-15,10287.249681456306,8512.369106662707
2022-07-18,10009.29661240599,8742.366354843723
2022-07-19,10073.087476432915,8798.082867702798
2022-07-20,9970.51126871149,8887.675455665447
2022-07-21,10063.01863502987,8805.214744580731
2022-07-22,10050.792662352225,8815.91255989763
2022-07-25,10169.703689919212,8711.611411057414
2022-07-26,9905.633423313471,8937.820317238615
2022-07-27,10029.873705993015,9049.921913905742
2022-07-28,9883.65093686568,9181.858235481433
2022-07-29,9854.383074796702,9154.668550000877
2022-08-01,9919.395842627891,9094.27204049894
2022-08-02,9764.063084902868,9236.683773830677
2022-08-03,9770.659599957102,9230.443551595788
2022-08-04,9787.17354536351,9214.842655941962
2022-08-05,9798.535798520945,9204.144840625062
2022-08-08,9837.44580504704,9167.59516185878
2022-08-09,9630.82036592548,9360.151076630473
2022-08-10,9630.82036592548,9360.151076630473
2022-08-11,9467.780085855089,9518.609192870952
2022-08-12,9428.765578156539,9557.833155433154
2022-08-15,9410.297041640879,9576.554502271032
2022-08-16,9343.502586278235,9508.579948503031
2022-08-17,9316.346516270829,9536.21580137172
2022-08-18,9441.539885208336,9408.067821795847
2022-08-19,9244.943463669577,9212.168372146041
2022-08-22,9222.577567148084,9189.881767002411
2022-08-23,9193.054419926997,9219.300249023974
2022-08-24,9063.271253626059,9349.453941446785
2022-08-25,9370.05430871699,9032.983876353957
2022-08-26,9308.0975914628,8973.255937801001
2022-08-29,9410.280528258338,8874.748843807543
2022-08-30,9338.677255800822,8807.220457427673
2022-08-31,9309.373764208103,8834.856310296358
2022-09-01,9211.211721596865,8741.697783894744
2022-09-02,9176.45643457644,8708.714043567428
2022-09-06,9011.601736692171,8865.165766827753
2022-09-07,8952.699279078028,8923.111076227833
2022-09-08,9091.781650238776,9061.73378742654
2022-09-09,8994.066350628173,9159.126143082887
2022-09-12,9385.15066649548,8760.864617987536
2022-09-13,9420.962739202587,8794.29452570298
2022-09-14,9527.9217253166,8694.450289811562
2022-09-15,9639.29079214145,8592.823424767268
2022-09-16,9714.042803546428,8659.46015650409
2022-09-19,9825.545954387253,8560.062088000803
2022-09-20,9996.940623894245,8410.74224161841
2022-09-21,9912.967983432281,8340.09340405449
2022-09-22,10079.05798435755,8200.35663465189
2022-09-23,9979.349008984911,8119.233065465133
2022-09-26,10004.823801193786,8098.5066859135295
2022-09-27,10201.682263829909,8257.855776663839
2022-09-28,9988.579623405718,8085.357670494773
2022-09-29,9834.120876258214,7960.329461969738
2022-09-30,10093.75380569847,8170.491985242196
2022-10-03,9780.98217373658,8423.668173343103
2022-10-04,9803.754647858314,8404.055851995394
2022-10-05,9904.888197868575,8317.361311655946
2022-10-06,10181.174154567303,8085.357670494773
2022-10-07,10258.910725572448,8023.623338961662
2022-10-10,10323.880184616382,7972.809906439514
2022-10-11,10289.82723181256,7946.511875602
2022-10-12,10018.267571175313,8156.228911619544
2022-10-13,9789.96384524991,7970.358706337657
2022-10-14,9538.391576674161,8175.172662018271
2022-10-17,9426.319051764032,8271.22787577666
2022-10-18,9359.51964237401,8212.613995427599
2022-10-19,9438.002359929917,8143.748467149769
2022-10-20,9667.359811012924,8341.653629646516
